Ngay,LoaiVang,GiaMua,GiaBan,KhoiLuongGiaoDich,TyGiaUSD,DiaDiem
2024-05-01,PNJ,74679441.0,75820235.0,103.0,23189.0,DN
2024-05-03,BTMC,74405514.0,75818595.0,234.0,22704.0,HCM
2024-03-31,SJC,74342057.0,74978611.0,359.0,22881.0,HCM
2024-04-06,DOJI,75133433.0,75718187.0,214.0,23498.0,HN
2024-05-02,SJC,76864044.0,77720051.0,88.0,22868.0,HN
2024-05-11,BTMC,5000000.0,73916351.0,110.0,22628.0,HN
2024-05-07,BTMC,73695994.0,74771222.0,436.0,22706.0,HN
2024-03-22,SJC,74931342.0,76235907.0,165.0,23103.0,HCM
2024-04-30,SJC,74768555.0,75330397.0,133.0,22982.0,HN
2024-01-17,BTMC,74276360.0,74931057.0,491.0,22991.0,DN
2024-05-01,BTMC,75236904.0,76074993.0,483.0,22711.0,DN
2024-05-15,SJC,76323446.0,77321803.0,259.0,23387.0,DN
2024-03-23,PNJ,74026534.0,75350677.0,436.0,23376.0,HCM
2024-03-27,DOJI,75338568.0,76111714.0,173.0,22874.0,DN
2024-02-18,SJC,73573189.0,74435319.0,490.0,22952.0,HN
2024-05-17,SJC,75238064.0,76249824.0,113.0,23309.0,DN
2024-05-17,BTMC,73998173.0,75113497.0,452.0,22993.0,HN
2024-05-27,SJC,73646275.0,74822201.0,225.0,22682.0,HCM
2024-06-19,PNJ,74695386.0,75670104.0,427.0,23022.0,DN
2024-06-14,PNJ,74782702.0,75950316.0,488.0,23473.0,HCM
2024-03-05,BTMC,75594058.0,76484012.0,229.0,23201.0,HN
2024-03-27,DOJI,73214994.0,74656762.0,333.0,23479.0,HN
2024-03-01,PNJ,75521097.0,76140832.0,85.0,22583.0,DN
2024-01-16,DOJI,76689814.0,77590387.0,273.0,22536.0,HN
2024-01-01,BTMC,75530409.0,76179912.0,237.0,23475.0,HCM
2024-06-04,SJC,75558845.0,76064540.0,307.0,23343.0,HCM
2024-04-16,BTMC,75672220.0,76264989.0,275.0,22911.0,HN
2024-03-25,BTMC,73310875.0,73934825.0,472.0,22953.0,DN
2024-03-06,SJC,76735466.0,77770136.0,391.0,22815.0,HN
2024-02-29,BTMC,72144539.0,73068765.0,185.0,22906.799909255897,HCM
2024-04-11,PNJ,73113859.0,73734122.0,103.0,23063.0,HN
2024-01-29,BTMC,74448157.0,75727711.0,262.0,22664.0,HN
2024-03-02,PNJ,75026819.0,76189406.0,216.0,22701.0,HN
2024-02-17,BTMC,74981467.0,75777367.0,70.0,22802.0,HCM
2024-02-01,BTMC,75324323.0,76472696.0,362.0,22500.0,DN
2024-01-27,BTMC,73030117.0,74329783.0,111.0,22940.0,DN
2024-01-08,DOJI,75488130.0,76516917.0,201.0,22553.0,DN
2024-01-31,SJC,75361632.0,76227453.0,245.0,23097.0,HCM
2024-02-01,SJC,76201046.0,77095076.0,395.0,22801.0,HN
2024-06-06,SJC,75489331.0,76210799.0,197.0,22780.0,HN
2024-02-18,PNJ,73419484.0,74623134.0,369.0,23292.0,HN
2024-03-23,PNJ,73948763.0,74871118.0,317.0,22885.0,HN
2024-01-30,DOJI,73714228.0,75168187.0,153.0,23446.0,HN
2024-01-07,SJC,76768522.0,77378273.0,172.0,22900.0,HCM
2024-01-06,BTMC,72837291.0,73462948.0,209.0,23209.0,DN
2024-04-10,DOJI,74383214.0,75634732.0,339.0,22794.0,HN
2024-06-06,PNJ,74330314.0,75461927.0,423.0,22720.0,DN
2024-06-14,SJC,73541529.0,74618792.0,164.0,22525.0,HN
2024-04-13,DOJI,76000303.0,76974261.0,77.0,23052.0,DN
2024-06-07,BTMC,73531181.0,74439155.0,294.0,23426.0,HCM
2024-05-26,DOJI,73661465.0,74399948.0,497.0,22859.0,HN
2024-04-09,DOJI,74186689.0,75357087.0,272.0,23034.0,HCM
2024-05-03,PNJ,76057201.0,76701128.0,236.0,23352.0,HCM
2024-06-23,BTMC,72201904.0,73413620.0,459.0,23110.0,DN
2024-04-12,DOJI,73002346.0,74059036.0,186.0,23422.0,HN
2024-01-22,PNJ,73046237.0,73747389.0,418.0,22987.0,HCM
2024-05-21,PNJ,73447436.0,74216481.0,275.0,23219.0,HCM
2024-01-25,SJC,75120473.0,76024177.0,96.0,22620.0,HN
2024-05-05,DOJI,73035595.0,74058305.0,463.0,23324.0,HCM
2024-06-10,SJC,75573697.0,76099967.0,106.0,22577.0,HCM
2024-02-22,PNJ,76084444.0,77344344.0,487.0,23458.0,DN
2024-06-21,DOJI,74490992.0,75158888.0,355.0,22511.0,DN
2024-05-09,PNJ,74021722.0,74913840.0,111.0,23143.0,DN
2024-02-02,PNJ,74610376.0,75151114.0,112.0,22743.0,HCM
2024-03-10,DOJI,75119124.0,76396623.0,252.0,23258.0,DN
2024-06-26,BTMC,74396640.0,74980431.0,285.0,23371.0,HN
2024-01-24,PNJ,73805794.0,74520673.0,244.0,23166.0,HCM
2024-04-17,PNJ,74735883.0,75689713.0,411.0,22940.0,HCM
2024-03-27,PNJ,73015693.0,74055263.0,436.0,22925.0,DN
2024-05-06,PNJ,76151566.0,77170729.0,164.0,23431.0,HCM
2024-04-02,DOJI,73008944.0,74501326.0,272.0,23420.0,DN
2024-01-26,PNJ,-5591901.0,74030879.0,74.0,23079.0,DN
2024-01-11,PNJ,74794544.0,75453367.0,466.0,22892.0,DN
2024-03-27,SJC,75892371.0,,330.0,22923.0,DN
2024-06-08,SJC,73428638.0,73940622.0,274.0,23470.0,DN
2024-06-24,SJC,74455713.0,75709503.0,217.0,23091.0,HN
2024-01-20,SJC,74873421.0,75632635.0,464.0,23012.0,HN
2024-05-24,PNJ,74588618.0,75726408.0,322.0,22980.0,HCM
2024-06-30,BTMC,73586250.0,74472463.0,238.0,22577.0,HN
2024-01-31,PNJ,75631209.0,76306153.0,167.0,23305.0,HN
2024-01-13,PNJ,73923286.0,74973519.0,278.0,22973.0,HN
2024-05-31,DOJI,74748010.0,75691451.0,114.0,22854.0,HN
2024-05-31,DOJI,73278446.0,74240498.0,116.0,22550.0,DN
2024-01-17,PNJ,72925523.0,74266053.0,416.0,22643.0,HN
2024-05-14,SJC,73882894.0,75074861.0,284.0,22941.0,HCM
2024-04-26,DOJI,73358963.0,74353973.0,127.0,23325.0,HCM
2024-03-30,DOJI,74055516.0,74860264.0,290.0,23366.0,HN
2024-05-19,PNJ,74283611.0,74961208.0,392.0,22906.799909255897,DN
2024-06-23,BTMC,72501691.0,73215995.0,452.0,23039.0,HN
2024-06-19,BTMC,72337462.0,73203792.0,193.0,23362.0,HCM
2024-03-17,BTMC,75384132.0,76528732.0,110.0,22637.0,HCM
2024-03-17,BTMC,74263089.0,74809939.0,156.0,23124.0,DN
2024-01-02,SJC,73953277.0,75359055.0,413.0,23066.0,HN
2024-01-01,DOJI,74196025.0,75117934.0,302.0,23247.0,DN
2024-02-09,SJC,75672914.0,76788950.0,93.0,23454.0,HN
2024-04-25,BTMC,73114518.0,74152495.0,216.0,23008.0,HN
2024-01-24,SJC,76807178.0,77974175.0,449.0,23019.0,DN
2024-03-28,SJC,74357453.0,75772087.0,358.0,23238.0,DN
2024-02-23,PNJ,72749474.0,73953198.0,67.0,23051.0,DN
2024-06-19,SJC,73111361.0,74288916.0,422.0,22671.0,HCM
2024-05-25,BTMC,74848439.0,76083665.0,333.0,23396.0,HCM
2024-01-04,PNJ,72989570.0,73946121.0,263.0,23486.0,HCM
2024-01-11,SJC,76080761.0,76946651.0,409.0,23185.0,HCM
2024-01-28,PNJ,73454480.0,74190139.0,96.0,22500.0,HCM
2024-05-13,BTMC,74927053.0,75853956.0,163.0,22932.0,DN
2024-06-10,BTMC,74649004.0,75964271.0,197.0,23029.0,DN
2024-03-13,PNJ,75723522.0,76516507.0,81.0,22721.0,HCM
2024-01-10,SJC,76895748.0,78275359.0,366.0,23315.0,DN
2024-06-06,SJC,75560837.0,76590051.0,213.0,23397.0,HCM
2024-01-30,SJC,74062636.0,75300981.0,138.0,22901.0,HN
2024-05-28,SJC,74651348.0,75925455.0,272.0,23225.0,HN
2024-06-12,PNJ,75890664.0,76963876.0,375.0,23010.0,HCM
2024-06-25,PNJ,74560583.0,75062742.0,350.0,23088.0,DN
2024-06-03,PNJ,76478966.0,77843251.0,330.0,23423.0,HCM
2024-03-21,BTMC,72280852.0,73449031.0,203.0,22882.0,HCM
2024-03-07,SJC,74490036.0,75762613.0,441.0,23416.0,DN
2024-03-01,BTMC,75286235.0,76011395.0,75.0,23020.0,HCM
2024-02-21,BTMC,74180338.0,75624587.0,272.0,23066.0,HCM
2024-06-24,PNJ,74468921.0,75224640.0,134.0,23420.0,DN
2024-01-01,BTMC,74583384.0,76000424.0,108.0,23010.0,HN
2024-02-18,SJC,75338683.0,76085376.0,64.0,22661.0,DN
2024-01-29,SJC,75719269.0,77163387.0,468.0,23105.0,HCM
2024-02-11,SJC,73459297.0,74084638.0,300.0,23258.0,DN
2024-06-01,PNJ,-1846462.0,75599245.0,413.0,22870.0,HCM
2024-01-26,BTMC,74568103.0,75149367.0,285.0,23094.0,HN
2024-04-03,BTMC,73926711.0,75234455.0,242.0,23058.0,HN
2024-04-06,SJC,75965116.0,77307326.0,446.0,22610.0,DN
2024-02-28,DOJI,74712584.0,75844394.0,134.0,23293.0,DN
2024-06-05,SJC,73439358.0,74787482.0,425.0,23303.0,DN
2024-05-22,SJC,74864445.0,75598641.0,299.0,23095.0,HN
2024-01-21,PNJ,76412942.0,77025758.0,316.0,23352.0,DN
2024-01-23,DOJI,-6758851.0,74961856.0,437.0,22637.0,HCM
2024-01-06,SJC,73021959.0,74182849.0,186.0,22817.0,HN
2024-03-30,BTMC,74872176.0,75692877.0,185.0,23054.0,HCM
2024-05-14,DOJI,74640749.0,75776622.0,232.0,23039.0,DN
2024-03-09,DOJI,74351330.0,75822578.0,237.0,22894.0,DN
2024-01-07,SJC,76626399.0,77845493.0,373.0,22938.0,HN
2024-06-12,PNJ,72691896.0,73232438.0,327.0,23461.0,DN
2024-01-03,DOJI,75200070.0,75964782.0,272.0,22628.0,DN
2024-06-23,PNJ,75523846.0,76848474.0,75.0,23249.0,HN
2024-02-25,SJC,75320688.0,76577920.0,169.0,23055.0,HCM
2024-06-15,DOJI,73615363.0,74911085.0,354.0,22506.0,HN
2024-04-21,PNJ,72626310.0,74063872.0,395.0,23217.0,HCM
2024-04-02,DOJI,76108505.0,77564253.0,262.0,23073.0,HCM
2024-03-23,SJC,73319972.0,74081688.0,121.0,23066.0,HN
2024-05-22,PNJ,73856256.0,74950048.0,448.0,23472.0,DN
2024-01-14,SJC,75164367.0,76519841.0,135.0,23196.0,HN
2024-04-29,SJC,75500929.0,76935334.0,107.0,22824.0,DN
2024-06-15,BTMC,74204725.0,75457905.0,402.0,22663.0,DN
2024-06-28,BTMC,75584208.0,76449244.0,179.0,23164.0,DN
2024-03-19,PNJ,74909029.0,76184752.0,378.0,23312.0,DN
2024-05-17,PNJ,73211943.0,74139157.0,144.0,23384.0,DN
2024-01-06,PNJ,72561087.0,73654215.0,229.0,22612.0,HN
2024-06-15,SJC,74551676.0,76029919.0,458.0,23407.0,HN
2024-03-03,SJC,76472980.0,77230661.0,372.0,23053.0,HCM
2024-04-17,BTMC,74120243.0,75401656.0,265.0,22937.0,HCM
2024-04-11,BTMC,74301687.0,75502456.0,176.0,22574.0,HCM
2024-03-10,SJC,76815144.0,77605668.0,485.0,23424.0,HCM
2024-06-05,SJC,74458316.0,75336937.0,92.0,22516.0,HCM
2024-04-16,DOJI,75641351.0,76955389.0,266.0,23003.0,HN
2024-05-16,DOJI,73086663.0,74367826.0,473.0,23310.0,HN
2024-04-22,BTMC,75632632.0,76546802.0,373.0,23389.0,DN
2024-03-20,DOJI,75202187.0,76308387.0,494.0,22924.0,HN
2024-06-14,DOJI,73460197.0,74465397.0,475.0,22719.0,DN
2024-06-08,BTMC,72703803.0,73743120.0,272.0,23095.0,DN
2024-04-20,BTMC,72479083.0,73324823.0,222.0,22509.0,HCM
2024-02-16,DOJI,74102549.0,74885646.0,169.0,22709.0,DN
2024-03-24,DOJI,75418273.0,76073562.0,431.0,23144.0,HN
2024-04-25,BTMC,73558141.0,74580693.0,130.0,22917.0,HCM
2024-01-06,SJC,76011243.0,77494946.0,364.0,22873.0,DN
2024-03-25,PNJ,73724744.0,74952090.0,480.0,22837.0,HCM
2024-03-31,SJC,75054376.0,75736400.0,393.0,23048.0,DN
2024-06-28,DOJI,73046331.0,74481009.0,152.0,23307.0,HN
2024-03-27,DOJI,74317740.0,75521554.0,255.0,22562.0,HCM
2024-02-19,DOJI,74718317.0,75606907.0,144.0,22665.0,HCM
2024-04-17,DOJI,75277748.0,76488859.0,409.0,22567.0,HCM
2024-03-26,DOJI,73275595.0,74192763.0,88.0,22892.0,HN
2024-01-22,BTMC,73985838.0,75025380.0,256.0,22728.0,DN
2024-05-17,BTMC,75574123.0,76715716.0,339.0,23262.0,DN
2024-03-01,SJC,75109441.0,76309777.0,126.0,23143.0,HN
2024-05-02,BTMC,72372397.0,73866063.0,407.0,23332.0,HCM
2024-02-24,DOJI,76290061.0,77128572.0,142.0,23277.0,HCM
2024-02-21,BTMC,73958637.0,75428720.0,272.0,23403.0,DN
2024-04-20,DOJI,73081854.0,73952712.0,265.0,22669.0,HN
2024-03-04,DOJI,75351331.0,75894159.0,336.0,22802.0,HN
2024-03-20,BTMC,74903030.0,76191798.0,130.0,23163.0,HN
2024-02-24,PNJ,74741984.0,75394983.0,489.0,23175.0,HCM
2024-04-08,PNJ,75364140.0,76282874.0,238.0,22786.0,DN
2024-01-13,DOJI,75074399.0,76237564.0,167.0,23059.0,HCM
2024-06-07,SJC,76111500.0,77256405.0,186.0,23117.0,DN
2024-05-22,PNJ,73641452.0,74666076.0,487.0,23431.0,HCM
2024-01-30,PNJ,75586176.0,76304310.0,112.0,22642.0,HN
2024-04-07,SJC,74209337.0,75544420.0,119.0,23028.0,DN
2024-04-02,PNJ,72661445.0,73849959.0,449.0,22849.0,HN
2024-04-25,BTMC,73848058.0,74938562.0,122.0,22640.0,DN
2024-05-19,SJC,76038397.0,77335521.0,241.0,22985.0,DN
2024-01-12,BTMC,73660099.0,75131624.0,272.0,23491.0,HN
2024-05-12,BTMC,5000000.0,74491857.0,281.0,23266.0,HCM
2024-05-11,PNJ,73832559.0,74621919.0,267.0,23013.0,HCM
2024-02-18,SJC,75487682.0,76779740.0,306.0,23069.0,HCM
2024-01-21,PNJ,-9734837.0,73587116.0,114.0,22645.0,HCM
2024-05-14,PNJ,76312010.0,77241515.0,123.0,23072.0,DN
2024-04-27,PNJ,73342840.0,74043179.0,144.0,22951.0,HCM
2024-04-01,DOJI,73998734.0,74906326.0,272.0,23269.0,DN
2024-06-02,PNJ,73388698.0,74229112.0,372.0,22605.0,HCM
2024-04-18,SJC,76258728.0,77461650.0,297.0,23065.0,DN
2024-03-09,BTMC,73184446.0,73969010.0,357.0,23267.0,HN
2024-06-07,BTMC,74624618.0,75680737.0,178.0,23406.0,DN
2024-05-28,PNJ,72635370.0,73992006.0,241.0,22504.0,HCM
2024-02-04,SJC,74323062.0,75126012.0,180.0,23299.0,HCM
2024-03-04,BTMC,74965021.0,75563561.0,328.0,22847.0,DN
2024-03-08,BTMC,72288859.0,73602896.0,63.0,22954.0,DN
2024-01-07,PNJ,75156138.0,75766216.0,272.0,22643.0,HCM
2024-04-01,DOJI,75785696.0,77088843.0,427.0,23254.0,HCM
2024-04-01,PNJ,73586787.0,74300768.0,272.0,23138.0,HCM
2024-05-23,BTMC,74787976.0,75584605.0,416.0,22500.0,HN
2024-01-18,SJC,75825104.0,76533228.0,279.0,23018.0,HN
2024-02-24,SJC,76247248.0,77659498.0,394.0,22527.0,DN
2024-03-10,DOJI,74262073.0,75315032.0,493.0,22731.0,HCM
2024-02-12,PNJ,74563499.0,75565445.0,342.0,22906.799909255897,HN
2024-03-11,BTMC,72603103.0,73142382.0,269.0,22836.0,DN
2024-02-06,PNJ,74255856.0,75439745.0,164.0,22708.0,HN
2024-01-18,DOJI,73544699.0,74064569.0,324.0,22944.0,DN
2024-06-07,DOJI,73870913.0,74522651.0,421.0,22637.0,HCM
2024-05-14,PNJ,73253492.0,73849885.0,388.0,23036.0,HN
2024-01-08,BTMC,74485367.0,75306551.0,457.0,23127.0,HN
2024-05-05,BTMC,5000000.0,75198144.0,161.0,23418.0,HCM
2024-06-09,SJC,76912487.0,77795175.0,382.0,22860.0,DN
2024-02-26,BTMC,73507630.0,74235701.0,418.0,23087.0,DN
2024-03-26,DOJI,74352226.0,74903165.0,382.0,22706.0,HCM
2024-02-23,BTMC,75065333.0,76185680.0,430.0,23122.0,DN
2024-03-19,BTMC,74014410.0,74581117.0,192.0,23443.0,DN
2024-02-29,DOJI,73988554.0,75311900.0,320.0,22823.0,HN
2024-04-04,PNJ,76384908.0,77320541.0,374.0,23425.0,DN
2024-03-30,DOJI,74559980.0,75778655.0,361.0,23188.0,DN
2024-01-25,SJC,76125354.0,77562120.0,97.0,23072.0,DN
2024-05-08,BTMC,72680667.0,73932398.0,362.0,22548.0,DN
2024-05-10,SJC,73245144.0,74623643.0,185.0,22700.0,HN
2024-05-12,BTMC,74449308.0,75551874.0,153.0,22576.0,DN
2024-04-01,BTMC,73570057.0,74931126.0,259.0,23062.0,DN
2024-02-13,PNJ,75074754.0,76355731.0,387.0,22561.0,HCM
2024-02-11,DOJI,74041835.0,74816963.0,321.0,22939.0,HN
2024-06-01,PNJ,72973288.0,73738990.0,94.0,23461.0,HN
2024-06-16,BTMC,72832307.0,73826387.0,285.0,23448.0,DN
2024-03-12,SJC,75749336.0,76939840.0,499.0,22962.0,HCM
2024-04-14,BTMC,72790645.0,73432010.0,187.0,23064.0,DN
2024-01-01,SJC,76200614.0,76837951.0,264.0,22830.0,DN
2024-01-19,DOJI,-2811049.0,75186398.0,93.0,23184.0,HN
2024-02-29,PNJ,75619530.0,76833238.0,70.0,22906.0,HN
2024-01-02,DOJI,76197723.0,77604329.0,493.0,22954.0,HN
2024-06-22,PNJ,75045800.0,76232111.0,269.0,22980.0,DN
2024-05-19,BTMC,73272597.0,,138.0,23187.0,HN
2024-05-06,BTMC,72604489.0,73863250.0,498.0,23424.0,DN
2024-04-12,BTMC,75279024.0,76278933.0,272.0,23067.0,HN
2024-05-14,SJC,76845474.0,78124228.0,257.0,23208.0,DN
2024-01-16,PNJ,76470001.0,77040641.0,145.0,23163.0,DN
2024-05-06,BTMC,72384583.0,73583313.0,186.0,22674.0,HN
2024-04-21,SJC,75295936.0,75903032.0,142.0,22826.0,HCM
2024-02-04,BTMC,73728096.0,74575835.0,313.0,22917.0,HN
2024-06-01,PNJ,75551622.0,76740751.0,174.0,22812.0,DN
2024-05-30,PNJ,76481383.0,77222467.0,192.0,23321.0,HN
2024-01-02,DOJI,75469995.0,76226503.0,313.0,23442.0,HCM
2024-04-18,SJC,76948401.0,77573333.0,133.0,23319.0,HCM
2024-05-29,BTMC,72216750.0,72837342.0,66.0,23101.0,DN
2024-05-28,DOJI,73716004.0,74459771.0,492.0,22736.0,HN
2024-04-22,BTMC,74310758.0,75217843.0,461.0,22993.0,HCM
2024-02-07,PNJ,72724137.0,73676405.0,450.0,23421.0,DN
2024-05-25,SJC,76881143.0,78097916.0,77.0,23461.0,DN
2024-06-04,BTMC,74757198.0,75289964.0,121.0,22762.0,HCM
2024-06-17,SJC,76555971.0,77445517.0,267.0,22759.0,HCM
2024-03-19,DOJI,75164643.0,76379066.0,156.0,23095.0,HN
2024-02-01,BTMC,74276106.0,75445184.0,306.0,23313.0,HN
2024-05-17,BTMC,75573258.0,76514699.0,483.0,22570.0,HCM
2024-02-06,DOJI,75738613.0,76387370.0,284.0,22993.0,HN
2024-01-28,PNJ,73653113.0,75018022.0,369.0,23049.0,DN
2024-05-15,DOJI,73079143.0,73841234.0,455.0,23225.0,DN
2024-02-05,SJC,76157903.0,77563570.0,214.0,22681.0,HN
2024-06-13,SJC,76759540.0,77602690.0,178.0,23348.0,HN
2024-02-01,PNJ,72695716.0,73780283.0,342.0,23339.0,DN
2024-02-26,DOJI,74759406.0,,224.0,23301.0,HCM
2024-03-20,SJC,76541483.0,77536962.0,433.0,22641.0,HCM
2024-04-03,PNJ,75161198.0,75977654.0,112.0,22522.0,HN
2024-06-06,SJC,74084309.0,74916308.0,321.0,22645.0,DN
2024-04-04,DOJI,73445194.0,74146454.0,309.0,23165.0,HCM
2024-01-25,DOJI,76190849.0,77362957.0,203.0,23025.0,DN
2024-06-27,SJC,75442730.0,76551536.0,336.0,22509.0,HCM
2024-02-07,BTMC,74038435.0,74760755.0,236.0,23306.0,DN
2024-02-10,SJC,75383366.0,76870638.0,420.0,23187.0,HCM
2024-02-27,BTMC,74329701.0,75383154.0,181.0,23113.0,HN
2024-02-04,DOJI,73570044.0,74406243.0,103.0,23260.0,HCM
2024-01-08,SJC,74056731.0,75023603.0,483.0,22650.0,HN
2024-05-13,PNJ,-5757812.0,75539065.0,110.0,22957.0,HCM
2024-03-22,SJC,74578638.0,75281765.0,281.0,22712.0,HN
2024-05-06,SJC,75867796.0,77015448.0,183.0,23119.0,HN
2024-04-30,SJC,74985313.0,76254230.0,372.0,22633.0,DN
2024-01-12,BTMC,75054390.0,76282365.0,357.0,23155.0,DN
2024-03-01,DOJI,74255465.0,75749635.0,190.0,23386.0,DN
2024-02-13,DOJI,74475843.0,75010544.0,406.0,23109.0,DN
2024-03-30,SJC,74736263.0,75540477.0,471.0,22761.0,DN
2024-06-10,BTMC,72053687.0,,145.0,23428.0,HCM
2024-02-26,DOJI,74945472.0,76410390.0,168.0,22717.0,DN
2024-04-30,BTMC,72889493.0,73785703.0,97.0,23416.0,HN
2024-01-14,SJC,74748014.0,76113278.0,143.0,23249.0,DN
2024-02-14,SJC,74074135.0,75466162.0,87.0,22827.0,DN
2024-04-24,SJC,76970562.0,78183649.0,228.0,22841.0,HN
2024-05-20,SJC,76922750.0,78005908.0,216.0,23024.0,HN
2024-06-17,DOJI,76201549.0,77418725.0,195.0,22655.0,HN
2024-06-22,DOJI,75952963.0,76797840.0,298.0,23493.0,HN
2024-04-01,DOJI,72810651.0,73409890.0,133.0,22612.0,HN
2024-06-28,SJC,75046719.0,76272231.0,166.0,22766.0,HCM
2024-06-18,DOJI,74413560.0,75110081.0,82.0,23469.0,DN
2024-04-29,BTMC,75280917.0,76395470.0,476.0,22938.0,HN
2024-06-12,BTMC,73640975.0,75032465.0,69.0,23057.0,HCM
2024-03-03,DOJI,76224328.0,77279983.0,402.0,23390.0,DN
2024-04-10,SJC,76167759.0,77131696.0,473.0,23156.0,DN
2024-02-12,PNJ,73331460.0,74069966.0,429.0,23209.0,HCM
2024-06-15,DOJI,73485493.0,74753469.0,264.0,22928.0,DN
2024-01-13,SJC,74143052.0,74876893.0,272.0,22605.0,HN
2024-06-22,PNJ,72894295.0,,209.0,22610.0,HCM
2024-02-20,SJC,76613263.0,77880548.0,135.0,22591.0,HCM
2024-02-28,BTMC,74232984.0,75027907.0,182.0,23493.0,DN
2024-06-20,BTMC,72481799.0,73133341.0,171.0,22839.0,HCM
2024-02-07,SJC,73228504.0,74374621.0,427.0,23087.0,HN
2024-05-02,PNJ,74602191.0,75254544.0,345.0,22702.0,HCM
2024-03-31,BTMC,74354476.0,75573925.0,152.0,23487.0,DN
2024-04-04,BTMC,75033349.0,76006239.0,174.0,23410.0,HCM
2024-06-24,DOJI,76588264.0,77360712.0,183.0,23162.0,HN
2024-05-21,DOJI,74597001.0,75969835.0,305.0,23198.0,DN
2024-04-08,SJC,76718472.0,77842927.0,165.0,23440.0,HCM
2024-04-24,BTMC,74056501.0,74821353.0,290.0,22771.0,HN
2024-03-11,SJC,75161088.0,76339062.0,150.0,22507.0,HCM
2024-01-15,BTMC,75763024.0,77143753.0,313.0,23104.0,HN
2024-01-15,DOJI,73794453.0,74309448.0,57.0,22528.0,HCM
2024-03-06,DOJI,76132049.0,77074160.0,315.0,23036.0,DN
2024-04-18,PNJ,75090368.0,76322449.0,471.0,23422.0,HN
2024-06-14,DOJI,74097682.0,75033329.0,439.0,23441.0,HCM
2024-02-22,PNJ,74526395.0,75368100.0,292.0,22534.0,HCM
2024-04-06,BTMC,74094945.0,75537291.0,359.0,23184.0,HCM
2024-04-26,BTMC,72478108.0,73572929.0,426.0,23492.0,HCM
2024-04-09,SJC,75181913.0,76112105.0,376.0,23041.0,HCM
2024-01-13,SJC,74393470.0,75628464.0,141.0,22557.0,DN
2024-04-04,BTMC,72376794.0,73361379.0,100.0,23317.0,HN
2024-04-04,PNJ,73657522.0,74224190.0,237.0,22698.0,HCM
2024-06-11,DOJI,75672875.0,76954587.0,218.0,22809.0,HCM
2024-06-02,DOJI,76774098.0,77716342.0,465.0,23225.0,HCM
2024-01-05,PNJ,72543585.0,73414954.0,94.0,23073.0,HCM
2024-05-09,SJC,73481215.0,74681851.0,172.0,23245.0,DN
2024-04-20,BTMC,74964634.0,75967282.0,398.0,22950.0,HN
2024-02-05,BTMC,75077172.0,75715327.0,404.0,22999.0,DN
2024-02-18,DOJI,73786420.0,74688347.0,128.0,22526.0,HCM
2024-01-01,SJC,75219110.0,76390265.0,398.0,22770.0,HN
2024-03-16,BTMC,75470411.0,76953992.0,363.0,23497.0,DN
2024-05-16,PNJ,74256963.0,75567384.0,75.0,23086.0,DN
2024-01-30,SJC,73829735.0,74520014.0,344.0,23115.0,HCM
2024-01-30,DOJI,76172931.0,77392777.0,295.0,23141.0,DN
2024-04-18,PNJ,76060569.0,77320653.0,95.0,22952.0,DN
2024-03-12,BTMC,73240351.0,74722234.0,275.0,23022.0,HN
2024-01-04,DOJI,72939182.0,73911707.0,180.0,23268.0,HN
2024-05-27,PNJ,73483667.0,74061192.0,495.0,22980.0,DN
2024-05-03,PNJ,73387553.0,74404093.0,107.0,22862.0,DN
2024-05-03,DOJI,73498787.0,74485812.0,301.0,23118.0,HCM
2024-05-20,SJC,74604243.0,75955404.0,268.0,23480.0,DN
2024-03-22,BTMC,74759364.0,75779862.0,316.0,23003.0,HN
2024-01-23,SJC,73826196.0,75190337.0,115.0,22574.0,HN
2024-04-27,DOJI,72819477.0,73729959.0,362.0,23496.0,HN
2024-03-07,SJC,73145788.0,74284175.0,436.0,22982.0,HN
2024-03-07,DOJI,73118903.0,73987020.0,324.0,23349.0,HCM
2024-03-30,BTMC,75756732.0,76835265.0,98.0,22801.0,HN
2024-05-26,BTMC,75942863.0,76556639.0,320.0,22662.0,HN
2024-04-06,PNJ,74006145.0,75057195.0,484.0,23008.0,HN
2024-06-28,PNJ,73041220.0,73767597.0,122.0,22807.0,HCM
2024-03-21,DOJI,75045218.0,76398913.0,292.0,23330.0,DN
2024-02-16,DOJI,75223184.0,76321081.0,423.0,23204.0,HCM
2024-03-27,BTMC,72558516.0,73793552.0,213.0,23435.0,DN
2024-05-05,SJC,76226985.0,76788738.0,344.0,22906.799909255897,DN
2024-05-10,PNJ,72782140.0,73907350.0,120.0,22591.0,DN
2024-02-29,SJC,75075406.0,75911320.0,481.0,22842.0,HCM
2024-02-29,SJC,74102127.0,75006899.0,349.0,22906.799909255897,HN
2024-01-27,SJC,75999732.0,77444521.0,326.0,23209.0,DN
2024-06-29,DOJI,73590671.0,74373678.0,265.0,22860.0,HN
2024-03-17,PNJ,72681360.0,73528234.0,300.0,22802.0,HCM
2024-06-16,SJC,73158477.0,73906618.0,84.0,23297.0,HN
2024-02-13,PNJ,73539504.0,74414503.0,52.0,22659.0,DN
2024-02-08,SJC,73228071.0,74106236.0,147.0,22554.0,HN
2024-05-06,DOJI,74756874.0,76042960.0,296.0,23058.0,HN
2024-04-21,BTMC,75704697.0,76296025.0,450.0,22777.0,DN
2024-01-11,SJC,75133783.0,76400360.0,337.0,23442.0,DN
