text,label
"Subject: accents classroom

received number helpful informative responses few colleagues am grateful . below please digest responses . first , barbara partee provided background information case itself , was playing practically own backyard . july 7 , 1992 , barbara partee ( partee @ cs . umass . edu ) wrote : "" ' m keeping eye westfield accent uproar 's far here 's something paper almost every day , including editorials . ' ll glad help keep updated news , appreciate receiving references research shows parents nothing worry . ( article local paper today , reactions , said paragraph "" linguists said , long teacher is comprehensible , parents concerned having "" model "" classroom help children become americanized quickly speech little worry . "" names references . ) happened was early week petition signed 403 residents westfield , mass . was given school board response decision reassign two bilingual education teachers positions normal classroom teachers . petition urges teacher assigned first second grades "" is thoroughly proficient english language terms grammar , syntax , - most important - accepted standardized pronunciation . "" mayor city , greek immigrant accent , proponent english - laws , chair city 's school committee , has been vocally favor petition . has been denounced state 's secretary education , piedad robertson , native cuba former kindergarten teacher herself , immediately came statement proposal "" appear discrimination , plain simple . . . . petition , instead fostering acceptance cultural diversity , appear encourage bigotry , racism , discrimination . "" mayor phone interview june 30 dismissed attack "" bovine scatology . "" state 's attorney general has offered th opinion plan almost certainly violate state 's anti-discrimination laws . article today ( both articles ' m quoting are daily hampshire gazette , northampton , though was mention sunday 's nytimes ) says mayor , george varelas , says has been getting calls over country , mostly agreeing point view . two parents started drive are expressing great surprise ; wife , "" is spanish portuguese descent , has become distraught over accusations bigotry . . . has taken avoiding . "" city has 36000 population broad ethnic mix . most one reads english movement , 's great deal debate whether 's racist xenophobic , etc . , little fundamental question raised , namely does fact effect acquisition english children classes ? "" throughout week , was forwarding responses barbara was updating story things evolved . july 8th , was contacted reporter westfield paper , asked ( , course , received ) permission materials had interview paper . july 9th , barbara wrote : "" , heard second hand school committee subcommittee thereof voted morning 3 - 0 adopt petitioners ' request . ' ll evening 's news . expect newspaper article our stuff went appear tomorrow morning . ' ll let . is happening quicker , coming emphatically right side , had expected . "" article appeared friday , july 10th , barbara is likely post here monday . , reporter was absolutely fascinated fact ongoing worldwide discussion issue computer net . same issue same paper ran syndicated column william raspberry subject . yet found paper available here runs bill raspberry . was chronicle , substance responses . couple suggested petitioners ' concern was teachers being comprehensible grade school students . is , course , most legitimate concern , many states , school corporations , universities taken measures protect students incompetent english speakers . apparently , however , was petitioners ' concern , core issue was belief students acquire foreign accent teacher . responses subject shared conviction happen . michael covington ( mcovingt @ uga . cc . uga . edu ) : "" own rather limited experience is children are n't even influenced foreign accents _ parents _ , much less teachers . "" cliff miller ( miller @ defun . cs . utah . edu ) : "" course is possible [ grade school student influenced teacher 's foreign accent ] , is highly unlikely complete long-lasting . perhaps important question is : does matter ? grew several different places english has undergone number shifts - - even had japanese accent while . english is quite native n't different stages went through did harm . . . . "" craig thiersch ( thiersch @ kub . nl ) : "" ' m afraid n't citations linguistics literature , our phonologist is n't here today , ' re right : 's less common knowledge children virtually always acquire accent peers , parents , teachers , adults . countless examples own experience : instance , used live boston , where cut local accent knife , played organ church arlington , mass . , where pastor wife were mid - west . children had strong "" towny "" arlington accents . "" amy sheldon ( asheldon @ vx . acs . umn . edu ) : "" was interested learning daughter never acquired pronunciations 3 adults home , differed , assume , local dialect . add our 9 & 12 olds father 's quebec french pronunciations translations speech occasions had speech forms / usage , seem rid learn local dialect . is , speech does persist theirs . recently asked thought daddy had foreign accent . said did n't . must admit , stop second before realize does indeed accent , reflection , our kids admit too . is sense n't minute minute basis speaking differently us , though certain pronunciations translations occasion strike us noticeably . 'd imagine students class nonnative teacher muight same perceptions , esp . teacher is fluent english , although having accent . is "" applied linguistics "" example . "" references discussion has yielded far were contributed catherine doughty susan ervin - tripp . catherine doughty ( catherine . doughty @ linguistics . su . edu . au ) : "" ability "" affected phonology "" seems earliest thing terms maturational constraints language acquisition - - work johnson & newport 1989 cognitive psychology 21 . j & n set age beginning decline 5 6 . another interesting case is analogous ways others is case simon profoundly deaf child profoundly deaf parents . simon 's parents were late acquirers asl ( learned ages 16 & 15 ) provided non-native different versions asl child . are source input , simon goes "" normal "" school where one knows asl . simon 's asl is comparable asl children learn asl native signers - - e . g . , nativelike . ( singleton 1989 dissertation ) . susan ervin - tripp ( ervin-tr @ cogsci . berkeley . edu ) : "" nearly impossible child influenced accent grade school teacher unless was prestige accent community , child knew . labov showed convincingly , kids accents peers . hand , ran reported cases children preserved accents immigrant parents , were unusual cases socially isolated children . example , clinical literature found case 8 old immigrated 3 , still had "" father 's accent "" . was psychoanalyzed ( ! ) lost accent , spoke peers , became able mimic accent . buxbaum , psychoanalytic quarterly , 18 , 279-289 ( 1949 ) . "" - - victor raskin raskin @ j . cc . purdue . edu professor english linguistics ( 317 ) 494-3782 chair , interdepartmental program linguistics 494-3780 fax coordinator , natural language processing laboratory purdue university w . lafayette , 47907 u . s . .
",1
"Subject: compounds pdp

re : query : compounding pdp * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * dear reader linguist , , put query linguist , asking work done interpretation nominal compounds . thanks many replies got , managed obtain excellent dissertation mary ellen ryder ( ordered chaos : investigation interpretation english noun - noun compounds ) . , one further , are thinking implementing pdp model one ryder introduces work . however , seems us little work has yet been done . since far , ryder does e-mail , wanted ask general questions matter : - whether m . e . ryder anyone else sake has made kind implementation compound interpretation model ? thesis , ryder mentions small implementation does n't mention results . - , are working pdp techniques , particularly view implementing morphology ? many thanks advance , lieve de wachter jan provoost centre computational linguistics leuven maria - theresiastraat 21 b-3000 leuven belgium tel . + + 32 16 28 50 85 fax . + + 32 16 28 50 25 e - mail : lieve @ et . kuleuven . ac . jan @ et . kuleuven . ac .
",1
"Subject: query : uninflected tags

does anybody recent work uninflected tags huh ? right ? examples below ? ' re going replace dos , right ? 's got job , huh ? contact directly ' ll summarize responses . thanks . neal r norrick , tb0nrn1 @ niu . bitnet
",1
"Subject: query : melcuk ( melchuk )

does anybody working email ( ) address igor melcuk ( melchuk ) ?
",1
"Subject: threatened sudan languages ii .

threatened sudan languages : response > roger blench , cambridge thank many responded posting threatened languages kordofan . seems is large unsatisfied need work real speakers situ , is encouraging individuals myself often feel marooned arid wastes theory . am attempting set direct email address those expressed interest attempt sort answer queries detailed information soon possible . append few reflections occasioned response ignore . 1 . countries mailed one major nation was absolutely response was england . is disappointing , surprising . had always suspected both anthropology field linguistics england were closely bound empire empire has gone , inward-looking has become rule . anthropology had largely discard seminar rooms are awash post-modernist chitchat , while linguistics seems bent disappearing own theoretical orifices . 2 . evident desire work informants context order actually assist communities ( opposed parade taxi-driver informants provided much "" african "" language material few years , especially north america ) makes one ask why field linguistics has low prestige why making dictionaries preparation reference grammars is barely acceptable activity ( measured difficulty getting published ) . 3 . posted message sudan , every african country has threatened languages require immediate attention . work language atlas nigeria ( finally published recently ) has made aware least 50 languages nigeria are close extinction . why , example , is easier hold conferences committees threatened languages actually pay somebody basic work ? thank again encouraging response . roger blench
",1
"Subject: workbook

' 95 ' m teaching unit called descripptive linguistics : morphology syntax . one those 2nd / 3rd yr level units covers classic structuralist techniques analysing describing languages , introduces students theoretical conceptual problems arise language description , exposes students main types morphological syntactic phenomena languages world . thus mainly descriptive , secondary typological bent , ' m sure respect is similar linguistics units offer many universities . text ' m using ( bits ) crowley , lynch , siegel , piau book ' design language ' is being published longman jan ' 95 . support material unit , ' m putting together collection language data problems workbook . past ' ve either concocted own , plundered usual sources ( langacker , stockwell , demers & farmer , etc etc ) ' m bit tired ' m lookout fresh material . many been involved both teaching language description probably , , developed language data problems assignments tutorials , etc . 20 ' m writing seek contributions anyone 'd pool data . ' ll happily accept problems phonology , ' m particularly interested morphology , morphosyntax syntax . 'd workbook australian / asian / pacific regional bias , strong stifle typological diversity , ' ll welcome useful material language anywhere . contributors acknowledged text ( sample below ) receive free electronic copy completed workbook . 'd contributions before mid - jan , completed workbook posted end feb . immediate intention is create student resource manuscript ' 95 , subsequent publication seems desirable , ' ll recontact contributors seek permission . are interested , here 's list topics prompt , few guidelines . 20 / 80 grammatical categories , noun class / gender , tam distinctions , polarity , transitivity , causatives , voice , pre - / suf - / - / simul - / supra-fixes , replacive / zero / subtractive morphs , compounding , redup , morphotactics , inflection / derivation , conditioned allomorphy , abstractness morphophonemics , clitics , case distinctions , concord , word order , adpositions , verb serialisation , co-ordination , subordination , complements , relativisation , problems highlight adequacy / inadequacy insertion / movement rules , etc etc 80 provide language name , short language description ( sample below ) . 80 data emaile nreid @ metz . une . udu . au attached document , keyed times 12 iparoman 12 fonts , simplify job , data scrawled blood paperbark 's legible . 80 established orthography instead ipa , provide key orthography ( sample below ) . sample format ( dangerous exercise within eudora - please allow limitations ) problem 1 ngan ' giwumirri [ contributed : nicholas reid ] description : 20 ngan ' giwumirri is spoken 20 daly river region 300 kms southwest darwin northern territory australia . is non - pamanyungan language elaborate noun class system complex polysynthetic verbal morphology . 20 question : 20 ngan ' giwumirri data below illustrates morphological marking membership two noun classes . describe semantics two noun classes , morphology , noting allomorphy . argue convincingly ' underlying form ' either class marker . [ useful info : ngan ' giwumirri has four vowel inventory ; / / high front , / e / low front . / / low back , / u / high back . orthographic ' ty , ' 's y ' ' ny ' represent palatal stop , fricative , nasal respectively , / rr / / r / represent trill continuant ] . 20 1 daba arm 16 damadi chest 2 adany shark 17 depi head 3 afiti insect 18 deme hand 4 eferri bluetongue 19 dapurr bum 5 detyirri navel 20 afu 20 whip snake 6 engete kingfisher 21 afunyi mosquito 7 detyerri ear 22 defirr foot 8 awiny bream 23 dagarri leg 9 afilpurr carpet snake 24 epelen rifle fish 10 denintyi knee 25 desyi nose 11 dederri back 26 aminyirr peewee 12 awuntyerr finch 27 amu fly 13 emengginy goanna 28 datyamu cheek 14 data shoulder 29 detyeny tongue 15 akaka nightjar owl 30 elele curlew end sample format many thanks nick reid note , direct address : nreid @ metz . une . edu . au
",1
"Subject: language requirements teachers

few weeks ago directed query linguists ensconsed english departments . wanted language course requirements ( . e . , intro ling . , history english , etc . ) were english majors , particularly those planning high school elementary school teachers . got half-dozen replies . thanks much those six . six universities represented six respondants , two required six credits ( two courses ) both english majors english majors intend teach . four require three credits simple majors , six those intend teachers . armed information went curriculum committee prepared defend our current six credit requirement students seeking teaching certificate . had been proposal introduced reduce three . made case five minutes . was finished , members committee looked each , shrugged , withdrew proposal reduce language requirement . victory .
",1
"Subject: tenure - track opening japanese

previously posted abbreviated job announcement california state university , los angeles . here is entire posting . * * * * * * * * * * * * * * * * * * * * * * * * california state university los angeles announcement opening department modern languages literatures tenure track assistant / associate professor japanese position : department modern languages literatures announces opening tenure-track position japanese start september 1995 . qualifications : ph . d . . b . d . japanese closely-related field . native near-native proficiency japanese ; fluent english . ability teach levels language courses civilization , linguistics , literature . applicants able demonstrate excellence university teaching , familiarity competency-based instruction , willingness contribute program development . candidates area specialization are encouraged apply ; preference given those linguistics background . rank salary : although is expected appointment made rank assistant professor , especially well-qualified candidate appointed rank associate professor . salary is competitive depend upon qualifications experience . doctorate is required tenure promotion . general information : founded 1947 , california state university , los angeles is one 20 campuses california state university system . university offers programs 50 academic professional fields four state-supported quarters per . full - faculty teach during three four quarters . campus is located eastern edge city los angeles , offers easy access variety cultural educational institutions activities . student body approximately 20 , 000 full - part-time students reflects ethnic diversity area . university has collective bargaining contracts faculty employee units . addition language programs , department modern languages literatures offers b . . degree french , japanese spanish , m . . french spanish . university has active affirmative action program encourages ethnic minorities , women , persons disabilities apply . applications : submit letter application , curriculum vitae , dossier transcripts : joseph crzanowski , chair department modern languages literatures california state niversity , los angeles 5151 state university drive los angeles , ca 90032-8112 deadline : applications accepted until position is filled . candidates whose completed applications are received december 15 , 1994 considered interview mla convention . california state university los angeles is equal opportunity / affirmative action / disabled / title ix employer . upon request , reasonable accommodation provided individuals protected disabilities ( ) complete employment process ( b ) perform essential job functions does cause undue hardship .
",1
"Subject: tenure - track positions available

tenure-track positions center international programs saint michael ' s college applications are invited two tenure-track teaching positions assistant professor level . saint michael 's college is small catholic liberal arts sciences college thriving center international programs . programs center include intensive english program , university academic ( bridge ) program , undergraduate language linguistics , special programs , master 's degree program teaching english second / foreign language . seek candidates able teach program areas , undergraduate graduate responsibilities . preferred areas expertise include k-12 esl bilingual education , english academic special purposes , efl / esl methodologies , second language acquisition , / adult / refugee education . responsibilities include teaching 10-11 hours per week , appropriate research , service college profession . ability teach languages english considered plus . preference given candidates ph . d . applied linguistics , education , tesol related field successful teaching teacher-training experience evidence scholarship . send letter application , c . v . 3 letters reference february 1 ( august 1995 hire date ) office human resources , saint michael 's college , winooski park , colchester , vt 05439 . saint michael ' s college is affirmative action / equal opportunity employer
",1
,1
"Subject: great part-time summer job !

* * * * * * * * * * * * * * * display boxes credit applications need place small owner-operated stores area . here is : 1 . introduce yourself store owner manager . 2 . our 90 % effective script tells little display box save customers hundreds dollars , drawing card business , $ 5 . 00 $ 15 . 00 every app sent . 3 . spot counter , place box , nothing need done , need is name address company send commission checks . compensaation $ 10 every box place . becoming representative earn commission $ 10 each application came store . is course much profitable plan , pay months years small effort . call 1-888 - 703-5390 code 3 24 hours receive details ! ! * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * removed our mailing list , type : b2998 @ hotmail . com ( : ) area ( remove ) subject area e - mail send . * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *
",1
"Subject: auto insurance rates too high ?

dear nlpeople , ' m sure ' ll agree auto insurance costs too much . even driving record , "" routine "" rate increases drive costs through roof . discovered many sign excellent company gives amazingly low rates . are half most rates ' ve found shopping around insurance southern california . most either qualify friend qualifies love . n't qualify , another company operates several western states is cheaper many companies claim "" lowest rates available . "" send $ 2 cash : pva 1257 n kenmore ave # 2 los angeles , ca 90029 fold piece paper e - mail address rush information right away . prefer hardcopy printout , enclose self-addressed , stamped envelope . p . s . bonus include two mechanic 's tips save lots certain common repair job , quick easy check general condition engine . n't found repair manuals books before . are great home mechanics !
",1
"Subject: wanted ! home product assemblers !

looking home product assemblers ! ! assemble products home & paid ! choose own hours ! own boss ! easy work ! excellent pay ! earn hundreds dollars weekly ! here are few examples work choose : wooden products - $ 220 . 00 weekly ! hair accessories - $ 320 . 00 weekly ! holiday crafts - $ 270 . 00 weekly ! beaded accessories - $ 350 . 00 weekly ! . . . . . . . plus many others . are over 75 companies choose ! why enjoy benefits freedom home assembly work ! call . . . . . toll free ( 24 hour recording ) 1-800 - 600-0343 office extension # 2425 . usa publishing co . p . o . box 8950 rocky mount nc 27804 name _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ address _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ city & state _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ q 04627caa
",1
"Subject: secrets noveau rich

stumbled upon something real life changing ! work full part pace - - home office . mlm ' scam ' . job tour prospects through turnkey system utilizing strong support teams allow access understand powerful opportunities available through association . personal selling ! ! complete training team support is fingertips - - immediately ! $ 1 , 000 . 00 $ 5 , 000 . 00 per week is typical most associates within thirty days ! turnkey leads are available ! ! * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * been looking home-based business opportunity , lucky day ! over twenty thousands individuals , like-minded entrepreneurs , intent upon making profits , within four years , turned one-time investment powerful money making operation ! many are making excess $ 50 , 000 . 00 per month . ask speak hear story ! growth progression within association allow travel exotic places , learn secrets wealthy - - money keep , hands-on education many wealth building opportunities . is right ? are ready ' roll sleeves work ? ' are click link below contact = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = click here = = = = = = > > > click here put word "" succeed "" subject field plus information below click send . - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - please include following : without information contacted - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - name home work phone number best contact = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = remove mailing list click link below : click here put words "" remove "" subject field click send .
",1
"Subject: does debt-free sound ?

sounds , help attain goal . qualifying being debt-free is fingertips are long distance calls travel plans arrange . american capital save huge amount money monthly payments taxes , cost . free loan evaluation : http : / / 208 . 26 . 207 . 79 / moneyhelp / 175 . html are american capital mortgage services , specialize helping homeowners establish one easy low monthly payment added benefit needing equity home . american capital is constantly working lenders throughout u . s . provide best interest rate possible . number different companies work is cost ever . are simply referral agency . lose , why shot better situation save yourself hundreds per month . cash pocket usually within 7-14 days . did loan is tax deductible ? ask is name , address , phone number e-mail address . rest is optional . representative personally call answer detailed questions . free loan evaluation please , visit our website clicking here : http : / / 208 . 26 . 207 . 79 / moneyhelp / 175 . html type : http : / / 208 . 26 . 207 . 79 / moneyhelp / 175 . html browser . put us test . help . kindest regards * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * message complies proposed united states federal requirements commercial email washington state commercial email bill . additional information : http : / / www . senate . gov / ~ murkowski / commercialemail / emailamendtext . html washington state commercial email bill : http : / / ww . wa . gov / wwweb / ago / junkemail / required sender information : american capital ft . thomas , ky 41075 thall14 @ sprynet . com 1-212 - 796-6549 wish removed mailing list , : http : / / www . remove-list . com
",1
"Subject: `

hello ! our naughty little city made especially adults http : / / 208 . 26 . 207 . 98 / freeweek / enter . html once here , won't want leave !
",1
"Subject: attract women ! ! ( 30740 )

attract women ! ! ! nature 's secret weapon . . . . pheromones invisible , odorless , undetectable , unknowingly inhaled adult woman , androstenone pheromone concentrate unblocks restraints unleashes raw animal sex drive ! scientists isolated natural human male pheromone attractants are available , legally , u . s . ! power androstenone has been featured hardcopy , 20 / 20 , dateline , articles penthouse , playboy , chic , swank , vogue , omni , discovery numerous medical journals , television shows newspapers n . y . times l . . times . five years , been researching marketing pheromone products . sold thousands bottles . receive letters praise daily , men across country ! every wear androstenone pheromone concentrate , send natural chemical signal sex appeal women compel towards , irresistible why . attract women : pheromones miraculously increase sexual attractiveness women . allow meet women ever imagined ! even after small application androstenone pheromone concentrate , notice women suddenly making eye contact , flirting , even walking introducing themselves ! arrouse spouse existing sexual partner : start passion between mate re-energize existing relationship ! androstenone rejuvenate passion ! pheromone stimulation restores attraction felt first met ! androstenone is known true male human pheromone tested showing positive vno response women , proven again attract women . limited , are offering one bottle androstenone pheromone concentrate $ 19 . 95 ! . . . thats right , $ 19 . 95 ! money back guarantee : n't immediately notice drastic increase amount women approaching , send remainder androstenone pheromone concentrate back full refund ! 1 bottle impulse . . . $ 19 . 95 buy 2 bottles receive 3rd bottle free ! orders shipped day are received . items are shipped discreet unmarked packaging . order check credit card ( credit card discreetly billed . ) , visit our website : http : / / 208 . 166 . 10 . 7 / thera / index . htm web access , place order sending check money order ( total amount + $ 4 . 95 s + h ) : amazing products , inc . 1334 e . chandler bl . # 5-a11 phoenix , az 85048 * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 84822
",1
"Subject: are serious . . . help retire 2 3 years !

is money why waste yours . . . . . . serious retiring 2 3 years money u need live life u always wanted yes , work hard help regardless ' re current age financial situation please are serious ( curious ) call number today 24 hour recorded message 1-800 - 995-0796 ext . 8511 c # ed
",1
