Ngay,MaCK,GiaMoCua,GiaCaoNhat,GiaThapNhat,GiaDongCua,KhoiLuongGD,GiaTriGD,SoLuongNamGiu
2024-04-17,VIC,43600.0,45000.0,42100.0,42300.0,6669702.0,282128394600.0,60000.0
2024-10-12,VHM,64100.0,66700.0,61600.0,65400.0,2808336.0,183665174400.0,40000.0
2024-07-19,MSN,87900.0,90200.0,85600.0,86700.0,1527434.0,132428527800.0,35000.0
2024-02-27,HPG,27500.0,28200.0,26800.0,27000.0,4885005.0,131895135000.0,100000.0
2024-09-23,FPT,114000.0,117900.0,110100.0,117800.0,5608894.0,660727713200.0,25000.0
2024-04-20,HPG,23900.0,24600.0,23100.0,24100.0,4245883.0,102325780300.0,100000.0
2024-04-20,VNM,73900.0,75500.0,72400.0,72900.0,4318867.0,314845404300.0,50000.0
2024-12-01,PLX,50100.0,50700.0,49500.0,50600.0,8200637.0,414952232200.0,45000.0
2024-11-14,FPT,99000.0,103000.0,95000.0,102100.0,2081763.0,212548002300.0,25000.0
2024-03-07,GAS,126300.0,128500.0,124000.0,126900.0,2885415.0,366159163500.0,20000.0
2024-04-10,VHM,62200.0,63200.0,61200.0,62000.0,614817.0,38118654000.0,40000.0
2024-01-10,PLX,56200.0,59000.0,53400.0,58200.0,8742166.0,508794061200.0,45000.0
2024-02-04,FPT,118900.0,120500.0,117300.0,117900.0,4155909.0,489981671100.0,25000.0
2024-04-02,VIC,46200.0,48200.0,44300.0,44400.0,5593008.0,248329555200.0,60000.0
2024-08-27,HPG,27200.0,27600.0,26900.0,27000.0,7341313.0,198215451000.0,100000.0
2024-11-13,SAB,133300.0,139300.0,127300.0,130300.0,5114405.0,666406971500.0,15000.0
2024-10-24,GAS,116000.0,120200.0,111800.0,114200.0,3067905.0,350354751000.0,20000.0
2024-03-16,MSN,92200.0,93500.0,90900.0,92200.0,8439421.0,778114616200.0,35000.0
2024-11-09,VHM,60000.0,62600.0,57500.0,58600.0,6434606.0,377067911600.0,40000.0
2024-04-07,HPG,24900.0,25800.0,23900.0,24200.0,9604106.0,232419365200.0,100000.0
2024-12-07,VCB,86500.0,95100.0,86500.0,88700.0,5177086.0,459207528200.0,30000.0
2024-10-07,PLX,55900.0,56600.0,55100.0,56200.0,1598269.0,89822717800.0,45000.0
2024-03-13,FPT,120200.0,121600.0,118700.0,119500.0,4328080.0,517205560000.0,25000.0
2024-02-20,VHM,71300.0,72700.0,70000.0,70500.0,9965560.0,702571980000.0,40000.0
2024-02-17,PLX,59200.0,60600.0,55300.0,60400.0,6923781.0,418196372400.0,45000.0
2024-01-19,VHM,68200.0,69700.0,66700.0,69300.0,9648962.0,668673066600.0,40000.0
2024-08-30,VIC,49600.0,51500.0,47600.0,49900.0,6171693.0,307967480700.0,60000.0
2024-11-28,GAS,105900.0,108200.0,103700.0,106000.0,1530151.0,162196006000.0,20000.0
2024-11-14,PLX,48500.0,50700.0,46200.0,47500.0,4085190.0,194046525000.0,45000.0
2024-07-08,VNM,80000.0,83800.0,76200.0,79600.0,2875137.0,228860905200.0,50000.0
2024-09-16,FPT,115000.0,117000.0,113000.0,115600.0,2877530.0,332642468000.0,25000.0
2024-01-28,VIC,47200.0,49200.0,45100.0,49200.0,3197392.0,157311686400.0,60000.0
2024-03-06,FPT,117700.0,120800.0,114700.0,117800.0,4572320.0,538619296000.0,25000.0
2024-07-24,HPG,26200.0,26700.0,25800.0,26000.0,5947136.0,154625536000.0,100000.0
2024-06-18,GAS,115700.0,119400.0,112100.0,117500.0,3223164.0,378721770000.0,20000.0
2024-01-29,VHM,69000.0,70900.0,68800.0,68800.0,7674624.0,528014131200.0,40000.0
2024-11-23,VIC,41100.0,43000.0,39100.0,42900.0,7698088.0,330247975200.0,60000.0
2024-02-17,VHM,72600.0,76000.0,69200.0,72300.0,7819999.0,565385927700.0,40000.0
2024-06-03,PLX,51000.0,51600.0,50400.0,51000.0,7121816.0,363212616000.0,45000.0
2024-11-01,SAB,140900.0,142900.0,138900.0,139600.0,5707186.0,796723165600.0,15000.0
2024-01-01,VIC,43700.0,44700.0,42600.0,42900.0,7520950.0,322648755000.0,60000.0
2024-06-05,SAB,140200.0,500000.0,138200.0,138200.0,2925364.0,404285304800.0,15000.0
2024-10-02,VNM,83400.0,500000.0,83400.0,86000.0,9148896.0,786805056000.0,50000.0
2024-05-18,VCB,83900.0,87800.0,79900.0,80500.0,2424635.0,195183117500.0,30000.0
2024-09-22,PLX,58700.0,60500.0,56900.0,60000.0,5043889.0,302633340000.0,45000.0
2024-07-25,FPT,119100.0,122100.0,116200.0,121700.0,7020157.0,854353106900.0,25000.0
2024-06-17,GAS,112000.0,117100.0,107000.0,107600.0,9862179.0,1061170460400.0,20000.0
2024-10-11,PLX,53800.0,56000.0,51600.0,54300.0,2074391.0,112639431300.0,45000.0
2024-12-26,GAS,110000.0,114700.0,105400.0,114500.0,4372325.0,500631212500.0,20000.0
2024-03-05,PLX,60200.0,63200.0,57300.0,59100.0,1380392.0,81581167200.0,45000.0
2024-07-02,FPT,109000.0,114100.0,103900.0,112900.0,1881911.0,212467751900.0,25000.0
2024-01-27,GAS,130800.0,136000.0,125600.0,132700.0,7165080.0,950806116000.0,20000.0
2024-06-06,PLX,49300.0,50800.0,47800.0,48900.0,4200606.0,205409633400.0,45000.0
2024-11-28,PLX,48100.0,49100.0,47000.0,47400.0,2772069.0,131396070600.0,45000.0
2024-06-20,VNM,79900.0,82900.0,76900.0,81600.0,8891576.0,725552601600.0,50000.0
2024-04-27,VHM,61300.0,64300.0,58400.0,59100.0,1656647.0,97907837700.0,40000.0
2024-10-15,SAB,143900.0,146200.0,141500.0,142900.0,4945240.5,706674867450.0,15000.0
2024-05-22,VCB,82800.0,83800.0,81800.0,82900.0,3120661.0,258702796900.0,30000.0
2024-08-26,FPT,123200.0,127300.0,119200.0,121800.0,1168024.0,142265323200.0,25000.0
2024-07-16,VCB,95200.0,98000.0,92400.0,96100.0,1197294.0,115059953400.0,30000.0
2024-08-31,SAB,166300.0,170800.0,161800.0,164700.0,9821671.0,1617629213700.0,15000.0
2024-03-12,VHM,69300.0,71400.0,67100.0,71400.0,5398738.0,385469893200.0,40000.0
2024-09-19,MSN,91400.0,93100.0,89700.0,89800.0,8197820.0,736164236000.0,35000.0
2024-11-16,PLX,51100.0,52600.0,49600.0,51600.0,9094108.0,469255972800.0,45000.0
2024-05-18,GAS,108200.0,113200.0,103200.0,110500.0,1479974.0,163537127000.0,20000.0
2024-04-24,MSN,77400.0,80400.0,74300.0,76100.0,2478182.0,188589650200.0,35000.0
2024-01-08,MSN,85000.0,87800.0,82100.0,87100.0,3145832.0,274001967200.0,35000.0
2024-01-06,GAS,119400.0,122600.0,116200.0,118200.0,3119050.0,368671710000.0,20000.0
2024-07-11,SAB,153000.0,158800.0,147100.0,152000.0,8989327.0,1366377704000.0,15000.0
2024-01-16,HPG,25900.0,26800.0,25000.0,26300.0,8946349.0,235288978700.0,100000.0
2024-12-04,PLX,50800.0,53300.0,48400.0,51700.0,9976510.0,515785567000.0,45000.0
2024-11-17,SAB,137900.0,142100.0,133600.0,139000.0,824637.0,114624543000.0,15000.0
2024-07-30,MSN,90500.0,92700.0,88200.0,89100.0,8085784.0,720443354400.0,35000.0
2024-07-31,SAB,164200.0,167800.0,160600.0,163300.0,1129197.0,184397870100.0,15000.0
2024-04-19,PLX,51600.0,53200.0,50000.0,50700.0,4803932.0,243559352400.0,45000.0
2024-01-21,MSN,92200.0,94900.0,89500.0,92800.0,923158.0,85669062400.0,35000.0
2024-11-21,GAS,106100.0,110300.0,101900.0,104600.0,3031964.0,317143434400.0,20000.0
2024-07-30,PLX,59600.0,60600.0,58500.0,60600.0,7656477.0,463982506200.0,45000.0
2024-01-05,VCB,97700.0,99500.0,96000.0,98600.0,6828269.0,673267323400.0,30000.0
2024-12-21,FPT,100800.0,104400.0,97200.0,97500.0,8437487.0,822654982500.0,25000.0
2024-11-13,VHM,59300.0,62200.0,56400.0,57300.0,5466810.0,313248213000.0,40000.0
2024-02-05,MSN,94800.0,98700.0,90900.0,98600.0,685688.0,67608836800.0,35000.0
2024-11-01,MSN,77700.0,80500.0,75000.0,79900.0,8551493.0,683264290700.0,35000.0
2024-05-07,VIC,39800.0,41000.0,38500.0,39500.0,5720318.0,225952561000.0,60000.0
2024-02-05,GAS,128500.0,133700.0,123200.0,127500.0,2532631.0,322910452500.0,20000.0
2024-06-04,PLX,51000.0,51800.0,50300.0,51000.0,4940124.0,251946324000.0,45000.0
2024-04-06,VCB,93700.0,94900.0,92400.0,93800.0,2801284.0,262760439200.0,30000.0
2024-03-27,VIC,45500.0,47200.0,43900.0,44200.0,6320158.0,279350983600.0,60000.0
2024-12-16,VHM,58300.0,59900.0,56700.0,56900.0,2392054.0,136107872600.0,40000.0
2024-05-10,FPT,102300.0,106500.0,98000.0,103100.0,742266.0,76527624600.0,25000.0
2024-10-26,FPT,104000.0,109750.0,101600.0,109750.0,5835835.0,640482891250.0,25000.0
2024-05-11,VNM,71000.0,74100.0,67800.0,71400.0,6250396.0,446278274400.0,50000.0
2024-07-15,VIC,46300.0,47900.0,44700.0,47800.0,8116085.0,387948863000.0,60000.0
2024-11-15,FPT,97300.0,99900.0,94700.0,97100.0,6640236.0,644766915600.0,25000.0
2024-02-06,SAB,166500.0,173700.0,159300.0,162200.0,8126084.0,1318050824800.0,15000.0
2024-01-08,VCB,98700.0,101400.0,96000.0,98700.0,9720776.0,959440591200.0,30000.0
2024-01-11,FPT,115000.0,118600.0,111400.0,117900.0,3472759.0,409438286100.0,25000.0
2024-05-03,VNM,71200.0,74200.0,68200.0,72900.0,9791365.0,713790508500.0,50000.0
2024-08-04,VNM,88100.0,89600.0,86600.0,87700.0,2055716.0,180286293200.0,50000.0
2024-04-27,FPT,103100.0,106700.0,99500.0,104700.0,9820451.0,1028201219700.0,25000.0
2024-05-30,FPT,97000.0,98100.0,95800.0,97500.0,1901057.0,185353057500.0,25000.0
2024-08-03,GAS,128500.0,131700.0,125200.0,126200.0,7789191.0,982995904200.0,20000.0
2024-06-25,HPG,24500.0,25600.0,23300.0,23600.0,6289743.0,148437934800.0,100000.0
2024-06-21,VNM,75200.0,78900.0,71500.0,72300.0,9360233.0,676744845900.0,50000.0
2024-06-09,MSN,77200.0,79300.0,75100.0,79200.0,7928599.0,627945040800.0,35000.0
2024-11-10,VHM,59200.0,61600.0,56800.0,60600.0,8083166.0,489839859600.0,40000.0
2024-06-07,VIC,45100.0,45100.0,38300.0,41300.0,8001180.0,330448734000.0,60000.0
2024-07-11,VIC,45500.0,46500.0,44500.0,46300.0,1383198.0,64042067400.0,60000.0
2024-07-19,HPG,25400.0,25700.0,25000.0,25500.0,7012977.0,178830913500.0,100000.0
2024-05-15,PLX,49900.0,55300.0,49300.0,49600.0,6978884.0,346152646400.0,45000.0
2024-04-07,VIC,44100.0,44800.0,43500.0,44000.0,5712359.0,251343796000.0,60000.0
2024-09-04,GAS,134400.0,138000.0,130700.0,133500.0,4477244.0,597712074000.0,20000.0
2024-03-16,HPG,26600.0,27000.0,26200.0,26300.0,817285.0,21494595500.0,0.0
2024-01-07,SAB,152400.0,155500.0,149200.0,153900.0,8770286.0,1349747015400.0,15000.0
2024-04-14,MSN,84000.0,87800.0,70200.0,70200.0,636691.0,44695708200.0,35000.0
2024-11-22,GAS,110800.0,113900.0,107700.0,111200.0,1314306.0,146150827200.0,20000.0
2024-08-07,VNM,87500.0,91300.0,83700.0,84800.0,9427374.0,799441315200.0,50000.0
2024-05-02,HPG,23300.0,24400.0,22100.0,24200.0,1599850.0,38716370000.0,100000.0
2024-11-02,FPT,104600.0,107000.0,102100.0,103700.0,9177145.0,951669936500.0,25000.0
2024-05-03,MSN,78600.0,80100.0,77100.0,79100.0,6204863.0,490804663300.0,35000.0
2024-05-10,VCB,86400.0,88700.0,84000.0,85100.0,3334205.0,283740845500.0,30000.0
2024-10-29,VCB,91200.0,94600.0,87900.0,92900.0,4683027.5,435053254750.0,30000.0
2024-04-16,MSN,83000.0,86300.0,79600.0,80000.0,9457372.0,756589760000.0,35000.0
2024-06-01,FPT,102000.0,103900.0,100100.0,101600.0,7462290.0,758168664000.0,25000.0
2024-12-12,SAB,136100.0,139100.0,133100.0,135300.0,7613998.0,1030173929400.0,15000.0
2024-02-03,PLX,61500.0,64000.0,59000.0,62500.0,8696014.0,543500875000.0,45000.0
2024-05-16,MSN,76300.0,78300.0,74300.0,75100.0,2036017.0,152904876700.0,35000.0
2024-04-12,PLX,55100.0,56600.0,53600.0,55700.0,5205806.0,289963394200.0,45000.0
2024-01-26,VNM,87800.0,89900.0,85100.0,89900.0,5433415.0,488464008500.0,50000.0
2024-01-09,VIC,45000.0,46800.0,43100.0,44300.0,1549388.0,68637888400.0,60000.0
2024-04-07,VNM,81400.0,83000.0,79800.0,81900.0,5802222.0,475201981800.0,50000.0
2024-02-27,VIC,50000.0,51400.0,48600.0,51200.0,4212732.0,215691878400.0,60000.0
2024-06-26,SAB,147500.0,154300.0,140700.0,152400.0,8550568.0,1303106563200.0,15000.0
2024-07-09,VHM,64600.0,66100.0,63100.0,65300.0,4989275.0,325799657500.0,40000.0
2024-01-14,GAS,122600.0,128300.0,116900.0,118600.0,8936008.0,1059810548800.0,20000.0
2024-05-18,VNM,69900.0,73300.0,66500.0,68500.0,5648881.0,386948348500.0,50000.0
2024-02-05,VHM,70300.0,71300.0,69400.0,70600.0,2831967.0,199936870200.0,40000.0
2024-11-18,SAB,136800.0,142700.0,130900.0,135900.0,9680116.0,1315527764400.0,15000.0
2024-12-24,GAS,113500.0,115800.0,111200.0,115400.0,3634260.0,419393604000.0,20000.0
2024-06-23,FPT,108100.0,111200.0,105000.0,106900.0,1046828.0,111905913200.0,25000.0
2024-09-12,MSN,91000.0,93200.0,89300.0,89300.0,6096315.0,544400929500.0,35000.0
2024-03-14,SAB,163200.0,165400.0,161000.0,164500.0,3040917.0,500230846500.0,15000.0
2024-09-07,GAS,127600.0,131300.0,123800.0,124900.0,4455298.0,556466720200.0,20000.0
2024-11-18,VHM,60300.0,61700.0,58900.0,59900.0,9414534.0,563930586600.0,40000.0
2024-07-15,VCB,94500.0,98800.0,90300.0,98000.0,3872773.0,379531754000.0,30000.0
2024-05-21,FPT,101800.0,104900.0,98800.0,101400.0,4001260.0,405727764000.0,25000.0
2024-08-24,GAS,132200.0,137900.0,126500.0,126800.0,5066014.0,642370575200.0,20000.0
2024-03-01,VCB,102700.0,107300.0,98100.0,100100.0,8177107.0,818528410700.0,29576.695774647887
2024-03-02,FPT,116900.0,119800.0,114100.0,118300.0,2477187.0,293051222100.0,25000.0
2024-07-23,HPG,26300.0,27400.0,25200.0,25400.0,5849188.0,148569375200.0,100000.0
2024-11-04,SAB,137300.0,141700.0,132900.0,135800.0,5753312.0,781299769600.0,15000.0
2024-06-12,VNM,75000.0,78300.0,71700.0,74200.0,1799838.0,133547979600.0,50000.0
2024-12-29,GAS,116700.0,121700.0,111700.0,115700.0,1935877.0,223980968900.0,20000.0
2024-07-26,VCB,102000.0,105800.0,98200.0,99600.0,3712500.0,369765000000.0,30000.0
2024-11-16,GAS,110000.0,119800.0,108600.0,109300.0,1129544.0,123459159200.0,20000.0
2024-05-20,FPT,96200.0,98100.0,94300.0,97700.0,5075275.0,495854367500.0,25000.0
2024-05-23,PLX,49300.0,55300.0,47900.0,48800.0,7184552.0,350606137600.0,45000.0
2024-12-18,VCB,87900.0,90300.0,85500.0,90300.0,4503046.0,406625053800.0,30000.0
2024-06-05,VIC,40700.0,42400.0,40700.0,40800.0,6173344.0,251872435200.0,60000.0
2024-07-06,VNM,79600.0,500000.0,78600.0,78600.0,4899830.0,385126638000.0,50000.0
2024-03-10,VCB,100000.0,102600.0,87400.0,87400.0,1083718.0,94716953200.0,30000.0
2024-02-13,VHM,71900.0,73600.0,70200.0,70800.0,9394285.0,665115378000.0,40000.0
2024-10-09,GAS,119900.0,125700.0,118400.0,118400.0,7006872.0,829613644800.0,20000.0
2024-09-04,FPT,120100.0,124100.0,116100.0,116500.0,6520000.0,759580000000.0,25000.0
2024-11-15,VHM,57000.0,59300.0,54700.0,58700.0,735323.0,43163460100.0,40000.0
2024-11-23,VHM,58600.0,59300.0,57800.0,58900.0,1109974.0,65377468600.0,40000.0
2024-01-13,GAS,127200.0,130700.0,123800.0,128500.0,1604024.0,206117084000.0,20000.0
2024-05-02,VHM,59900.0,61300.0,58400.0,60400.0,1261378.0,76187231200.0,40000.0
2024-10-08,VNM,81300.0,82200.0,80400.0,82100.0,9168781.0,752756920100.0,50000.0
2024-09-23,GAS,127000.0,130500.0,123500.0,128700.0,9775356.0,1258088317200.0,20000.0
2024-09-11,VHM,71500.0,73800.0,100.0,100.0,3800652.0,380065200.0,40000.0
2024-01-30,PLX,60900.0,63200.0,55300.0,55300.0,6350478.0,351181433400.0,45000.0
2024-12-18,VIC,43000.0,43700.0,42200.0,43000.0,4281216.0,184092288000.0,60000.0
2024-01-16,VNM,86200.0,87500.0,84900.0,86100.0,6159491.0,530332175100.0,50000.0
2024-01-15,GAS,128300.0,129600.0,126900.0,127600.0,1913409.0,244150988400.0,20000.0
2024-06-28,VHM,62900.0,64900.0,60900.0,62000.0,5076566.0,314747092000.0,40000.0
2024-08-04,VIC,48000.0,49400.0,46600.0,47700.0,6525225.0,311253232500.0,60000.0
2024-01-12,MSN,87300.0,89000.0,85600.0,88600.0,1285591.0,113903362600.0,35000.0
2024-03-29,VNM,81600.0,84400.0,78800.0,81900.0,2221509.0,181941587100.0,50000.0
2024-01-20,VIC,47900.0,48800.0,47000.0,48800.0,1440505.0,70296644000.0,60000.0
2024-01-24,HPG,26300.0,27200.0,25500.0,27100.0,4549508.0,123291666800.0,100000.0
2024-12-17,PLX,49300.0,50000.0,48700.0,48800.0,6766939.0,330226623200.0,45000.0
2024-07-29,FPT,115900.0,117100.0,114700.0,116600.0,2277715.0,265581569000.0,25000.0
2024-11-06,PLX,51400.0,53200.0,49500.0,53000.0,7147613.0,378823489000.0,45000.0
2024-11-30,PLX,48100.0,50500.0,45700.0,47300.0,2645154.0,125115784200.0,45000.0
2024-07-29,PLX,58800.0,59700.0,57900.0,59700.0,7346365.0,438577990500.0,45000.0
2024-05-22,VIC,39400.0,41300.0,37600.0,38400.0,6856513.0,263290099200.0,60000.0
2024-11-05,HPG,22500.0,23200.0,21800.0,22100.0,6957597.0,153762893700.0,100000.0
2024-10-05,FPT,114900.0,118400.0,113500.0,113500.0,1269663.0,144106750500.0,25000.0
2024-03-10,VHM,71300.0,72600.0,71300.0,71800.0,8720950.0,626164210000.0,40000.0
2024-04-30,HPG,22500.0,22900.0,22000.0,22300.0,3712629.0,82791626700.0,100000.0
2024-11-25,GAS,104700.0,108700.0,100800.0,102800.0,6035486.0,620447960800.0,20000.0
2024-12-21,VHM,60400.0,61700.0,59100.0,59600.0,8311384.0,495358486400.0,40000.0
2024-12-11,HPG,22800.0,23800.0,21700.0,23500.0,8978392.0,210992212000.0,100000.0
2024-05-21,VHM,58500.0,59400.0,57700.0,58100.0,3346736.0,194445361600.0,40000.0
2024-11-07,HPG,25000.0,25000.0,22600.0,22900.0,5943318.0,136101982200.0,100000.0
2024-12-25,SAB,146000.0,152500.0,139500.0,145200.0,6102367.0,886063688400.0,15000.0
2024-10-02,VCB,98200.0,99200.0,97200.0,99200.0,1295137.0,128477590400.0,30000.0
2024-08-31,HPG,28100.0,29100.0,27100.0,27100.0,7628162.0,206723190200.0,100000.0
2024-08-06,PLX,60400.0,61300.0,59400.0,60600.0,2213426.0,134133615600.0,45000.0
2024-09-25,HPG,25900.0,26700.0,25200.0,25400.0,2466730.0,62654942000.0,100000.0
2024-04-30,VHM,58300.0,59500.0,57100.0,57500.0,3249607.0,186852402500.0,40000.0
2024-12-26,FPT,105400.0,110300.0,100500.0,102800.0,2802609.0,288108205200.0,25000.0
2024-06-26,MSN,80400.0,82600.0,78200.0,81600.0,5542576.0,452274201600.0,35000.0
2024-04-02,VCB,94600.0,97600.0,91700.0,94400.0,3466940.0,327279136000.0,30000.0
2024-12-03,VIC,41100.0,42100.0,40100.0,41300.0,4351545.0,179718808500.0,60000.0
2024-04-29,MSN,80900.0,84200.0,77700.0,80900.0,4081585.0,330200226500.0,35000.0
2024-08-20,VHM,70100.0,72600.0,67600.0,71900.0,6161373.0,443002718700.0,40000.0
2024-06-30,PLX,53400.0,55000.0,51800.0,53900.0,2232140.0,120312346000.0,45000.0
2024-02-15,SAB,163900.0,170100.0,157700.0,169700.0,9958735.0,1689997329500.0,15000.0
2024-04-09,VHM,65600.0,67300.0,63900.0,64100.0,8021246.0,514161868600.0,40000.0
2024-06-22,HPG,23200.0,23600.0,22900.0,23400.0,7919746.0,185322056400.0,100000.0
2024-11-13,FPT,99200.0,100300.0,98200.0,99300.0,8087749.0,803113475700.0,25000.0
2024-05-18,VIC,40900.0,41400.0,40400.0,41200.0,7795433.0,321171839600.0,60000.0
2024-08-19,GAS,130900.0,132800.0,129000.0,129900.0,4492203.0,583537169700.0,20000.0
2024-05-20,HPG,22700.0,23300.0,22000.0,22000.0,8009126.0,176200772000.0,100000.0
2024-09-16,GAS,131200.0,134400.0,128000.0,129800.0,1640175.0,212894715000.0,20000.0
2024-05-14,VIC,41600.0,43500.0,39600.0,43100.0,4062147.0,175078535700.0,60000.0
2024-06-12,HPG,23400.0,23700.0,23100.0,23200.0,8643035.0,200518412000.0,100000.0
2024-07-04,SAB,144400.0,148300.0,140500.0,147900.0,807462.0,119423629800.0,15000.0
2024-02-27,MSN,91700.0,93800.0,89600.0,89900.0,3772446.0,339142895400.0,35000.0
2024-04-17,SAB,140200.0,144200.0,136300.0,139200.0,4443029.0,618469636800.0,15000.0
2024-04-28,VHM,59000.0,60000.0,58000.0,58300.0,9330904.0,543991703200.0,40000.0
2024-10-19,VCB,93700.0,95500.0,91800.0,95000.0,8494644.0,806991180000.0,30000.0
2024-07-01,HPG,25000.0,25800.0,24100.0,24400.0,2114500.0,51593800000.0,100000.0
2024-09-23,VCB,100100.0,104100.0,96000.0,102200.0,7936827.0,811143719400.0,30000.0
2024-05-11,GAS,107500.0,110900.0,104000.0,104400.0,3403465.0,355321746000.0,20000.0
2024-11-10,PLX,50800.0,52900.0,48800.0,52800.0,2136577.0,112811265600.0,45000.0
2024-10-07,VHM,66800.0,68100.0,65400.0,65500.0,3757879.0,246141074500.0,40000.0
2024-10-25,PLX,52100.0,53500.0,50700.0,51100.0,5317678.5,271733371350.0,45000.0
2024-01-18,GAS,125000.0,128000.0,122000.0,125300.0,6816657.0,854127122100.0,20000.0
2024-08-03,VIC,48600.0,50200.0,47000.0,48600.0,1641481.0,79775976600.0,60000.0
2024-06-04,GAS,106400.0,107900.0,105000.0,107700.0,4587480.0,494071596000.0,20000.0
2024-12-13,MSN,77300.0,79500.0,75100.0,79100.0,7435624.0,588157858400.0,35000.0
2024-03-25,VNM,84800.0,87200.0,82300.0,86000.0,9926780.0,853703080000.0,50000.0
2024-04-30,VNM,72600.0,80700.0,69300.0,70800.0,4565934.0,323268127200.0,50000.0
2024-03-16,VCB,101300.0,103400.0,99300.0,99800.0,1902846.0,189904030800.0,30000.0
2024-04-12,VHM,62300.0,63300.0,61400.0,62700.0,982471.0,61600931700.0,40000.0
2024-01-25,VNM,87300.0,88800.0,85800.0,86200.0,7504408.0,646879969600.0,50000.0
2024-07-25,HPG,27100.0,28100.0,26000.0,27300.0,3612646.0,98625235800.0,100000.0
2024-12-08,VCB,88900.0,91300.0,86500.0,86600.0,6998237.0,606047324200.0,30000.0
2024-11-01,VCB,85800.0,89000.0,82500.0,84800.0,2758771.0,233943780800.0,30000.0
2024-12-24,FPT,100600.0,105400.0,95800.0,97500.0,3137472.0,305903520000.0,25000.0
2024-12-22,HPG,22700.0,23100.0,22400.0,22400.0,1718526.0,38494982400.0,100000.0
2024-10-26,VCB,89800.0,92800.0,86900.0,90700.0,5043197.0,457417967900.0,30000.0
2024-12-07,SAB,133100.0,139500.0,126800.0,131900.0,9753629.0,1286503665100.0,15000.0
2024-03-01,VIC,49900.0,50500.0,49400.0,49900.0,796044.0,39722595600.0,60000.0
2024-10-19,HPG,24800.0,25200.0,24300.0,24600.0,3339416.0,82149633600.0,100000.0
2024-05-22,GAS,111400.0,113100.0,109800.0,110700.0,4680545.0,518136331500.0,20000.0
2024-11-30,HPG,21800.0,22600.0,21000.0,22500.0,5089792.0,114520320000.0,100000.0
2024-08-10,VIC,49000.0,49900.0,48200.0,49000.0,7820076.0,383183724000.0,60000.0
2024-01-15,VIC,47600.0,48500.0,46600.0,48200.0,9959174.0,480032186800.0,60000.0
2024-11-08,VIC,40100.0,41700.0,38400.0,41100.0,3166923.0,130160535300.0,60000.0
2024-01-31,FPT,118700.0,123800.0,113600.0,121400.0,5923921.0,719164009400.0,25000.0
2024-07-31,FPT,115500.0,119900.0,111100.0,114000.0,6817867.0,777236838000.0,25000.0
2024-07-07,VHM,65100.0,67800.0,62300.0,64800.0,3470154.0,224865979200.0,40000.0
2024-02-16,VCB,105600.0,110200.0,101000.0,101100.0,9052073.0,915164580300.0,30000.0
2024-11-12,VNM,73900.0,77100.0,70600.0,70800.0,6021030.0,426288924000.0,50000.0
2024-10-25,MSN,78900.0,82700.0,75100.0,79900.0,8489358.0,678299704200.0,35000.0
2024-04-19,SAB,140100.0,144200.0,136000.0,143200.0,9644563.0,1381101421600.0,15000.0
2024-08-05,VHM,72100.0,75600.0,68700.0,70000.0,9959627.0,697173890000.0,40000.0
2024-09-18,SAB,158500.0,162300.0,154700.0,156000.0,3017971.0,470803476000.0,15000.0
2024-04-14,VNM,76700.0,78300.0,75000.0,76400.0,6715110.0,513034404000.0,50000.0
2024-10-08,SAB,149700.0,153000.0,146400.0,149200.0,6370731.0,950513065200.0,15000.0
2024-05-12,FPT,102400.0,103600.0,101100.0,103000.0,8867840.0,913387520000.0,25000.0
2024-03-14,PLX,58000.0,60500.0,55500.0,58000.0,5331297.0,309215226000.0,45000.0
2024-04-02,PLX,55900.0,58500.0,53200.0,56800.0,3775109.0,214426191200.0,45000.0
2024-12-23,VNM,76400.0,78100.0,74700.0,77700.0,4540777.0,352818372900.0,50000.0
2024-03-11,VHM,70000.0,73300.0,66700.0,68800.0,1336977.0,91984017600.0,40000.0
2024-01-20,VCB,101700.0,105900.0,97500.0,104900.0,8370560.0,878071744000.0,30000.0
2024-12-08,MSN,75100.0,78500.0,71700.0,73800.0,4844331.0,357511627800.0,35000.0
2024-03-08,SAB,163900.0,165800.0,162000.0,165700.0,2637657.0,437059764900.0,15000.0
2024-09-24,MSN,90800.0,93900.0,87600.0,93100.0,4636917.0,431696972700.0,35000.0
2024-10-14,MSN,86000.0,89400.0,82500.0,88100.0,5823546.0,513054402600.0,35000.0
2024-09-22,MSN,89000.0,90400.0,87600.0,88000.0,9211742.0,810633296000.0,35000.0
2024-07-08,VHM,66800.0,68400.0,65100.0,65900.0,8875387.0,584888003300.0,40000.0
2024-10-26,MSN,81200.0,84500.0,77900.0,80600.0,2362765.0,190438859000.0,35000.0
2024-09-02,VCB,103600.0,106000.0,101200.0,101700.0,1539772.0,156594812400.0,30000.0
2024-09-13,MSN,94200.0,94200.0,90400.0,91500.0,6407456.0,586282224000.0,35000.0
2024-05-16,GAS,107200.0,111100.0,103300.0,107700.0,1919293.0,206707856100.0,20000.0
2024-12-31,PLX,54400.0,56900.0,52000.0,52400.0,8324321.0,436194420400.0,45000.0
2024-12-23,SAB,136600.0,141900.0,131400.0,139100.0,6093708.0,847634782800.0,15000.0
2024-09-20,MSN,89500.0,92500.0,86600.0,91200.0,2788346.0,254297155200.0,35000.0
2024-03-25,FPT,116300.0,117500.0,115100.0,116400.0,3719699.0,432972963600.0,25000.0
